word_id,book,chapter,verse,word_rank,word,gap_type
60616,JHN,12,49,11,πατὴρ,unmatched
60620,JHN,12,49,15,ἔδωκεν,unmatched
50521,JHN,1,12,9,θεοῦ,unmatched
60900,JHN,13,14,9,κύριος,unmatched
60903,JHN,13,14,12,διδάσκαλος,unmatched
53091,JHN,4,45,13,ἃ,unmatched
62547,JHN,16,10,7,πατέρα,unmatched
62548,JHN,16,10,8,μου,unmatched
62551,JHN,16,10,11,οὐκ,unmatched
62552,JHN,16,10,12,ἔτι,unmatched
50673,JHN,1,21,6,Ἠλίας,unmatched
50675,JHN,1,21,8,Σύ,unmatched
61039,JHN,13,23,2,δέ,unmatched
62696,JHN,16,19,2,οὖν,unmatched
62697,JHN,16,19,3,ὁ,unmatched
62709,JHN,16,19,15,μετ᾽,unmatched
50820,JHN,1,30,3,περὶ,unmatched
62905,JHN,16,28,2,παρὰ,unmatched
62907,JHN,16,28,4,πατρὸς,unmatched
62921,JHN,16,28,18,πατέρα,unmatched
50974,JHN,1,39,5,ἴδετε,unmatched
50975,JHN,1,39,6,ἦλθον,unmatched
50977,JHN,1,39,8,εἶδον,unmatched
50981,JHN,1,39,12,παρ᾽,unmatched
50988,JHN,1,39,19,δέ,unmatched
53430,JHN,5,9,10,κράββατον,unmatched
63190,JHN,17,11,2,οὐκ,unmatched
63191,JHN,17,11,3,ἔτι,unmatched
63197,JHN,17,11,9,οὗτοι,unmatched
63202,JHN,17,11,14,καὶ,unmatched
63203,JHN,17,11,15,ἐγὼ,unmatched
63215,JHN,17,11,27,οὕς,unmatched
57487,JHN,9,7,11,ὃ,unmatched
53586,JHN,5,18,18,πατέρα,unmatched
53590,JHN,5,18,22,θεόν,unmatched
53595,JHN,5,18,27,θεῷ,unmatched
57634,JHN,9,16,10,Οὐκ,unmatched
57635,JHN,9,16,11,ἔστιν,unmatched
57636,JHN,9,16,12,παρὰ,unmatched
57637,JHN,9,16,13,τοῦ,unmatched
57638,JHN,9,16,14,θεοῦ,unmatched
56176,JHN,7,46,6,ἐλάλησεν,unmatched
56621,JHN,8,20,5,ὁ,unmatched
56622,JHN,8,20,6,Ἰησοῦς,unmatched
64690,JHN,19,20,14,ὁ,unmatched
64691,JHN,19,20,15,τόπος,unmatched
64701,JHN,19,20,25,Ῥωμαϊστί,unmatched
56809,JHN,8,29,5,μετ᾽,unmatched
56816,JHN,8,29,12,ὁ,unmatched
56817,JHN,8,29,13,πατὴρ,unmatched
64879,JHN,19,29,2,οὖν,unmatched
64883,JHN,19,29,6,οἱ,unmatched
64884,JHN,19,29,7,δὲ,unmatched
64885,JHN,19,29,8,πλήσαντες,unmatched
64888,JHN,19,29,11,καὶ,unmatched
56940,JHN,8,38,2,ὃ,unmatched
56944,JHN,8,38,6,πατρὶ,unmatched
56945,JHN,8,38,7,μου,unmatched
56950,JHN,8,38,12,ὃ,unmatched
56951,JHN,8,38,13,ἑωράκατε,unmatched
56953,JHN,8,38,15,τῷ,unmatched
56954,JHN,8,38,16,πατρὶ,unmatched
56955,JHN,8,38,17,ὑμῶν,unmatched
65036,JHN,19,38,6,Πιλᾶτον,unmatched
65037,JHN,19,38,7,ὁ,unmatched
65039,JHN,19,38,9,ὁ,unmatched
65062,JHN,19,38,32,Πιλᾶτος,unmatched
65069,JHN,19,38,39,τοῦ,unmatched
65070,JHN,19,38,40,Ἰησοῦ,unmatched
57144,JHN,8,47,5,θεοῦ,unmatched
57148,JHN,8,47,9,θεοῦ,unmatched
57158,JHN,8,47,19,θεοῦ,unmatched
59890,JHN,12,8,6,μεθ᾽,unmatched
65549,JHN,20,21,13,πατήρ,unmatched
52368,JHN,4,4,1,ἔδει,unmatched
52374,JHN,4,4,7,Σαμαρείας,unmatched
59644,JHN,11,52,7,ἀλλ᾽,unmatched
59650,JHN,11,52,13,θεοῦ,unmatched
60034,JHN,12,17,1,ἐμαρτύρει,unmatched
60040,JHN,12,17,7,μετ᾽,unmatched
65738,JHN,20,30,13,αὐτοῦ,unmatched
52540,JHN,4,13,2,ὁ,unmatched
60193,JHN,12,26,4,τις,unmatched
60207,JHN,12,26,18,καὶ,unmatched
60215,JHN,12,26,26,πατήρ,unmatched
60361,JHN,12,35,11,μεθ᾽,unmatched
60362,JHN,12,35,12,ὑμῶν,unmatched
60365,JHN,12,35,15,ἕως,unmatched
52845,JHN,4,31,2,δὲ,unmatched
52853,JHN,4,31,10,Ῥαββί,unmatched
50461,JHN,1,7,13,δι᾽,unmatched
53012,JHN,4,40,11,παρ᾽,unmatched
50590,JHN,1,16,1,καὶ,unmatched
60955,JHN,13,18,8,οὕς,unmatched
60957,JHN,13,18,10,ἀλλ᾽,unmatched
60964,JHN,13,18,17,μετ᾽,unmatched
60965,JHN,13,18,18,ἐμοῦ,unmatched
60969,JHN,13,18,22,ἐπ᾽,unmatched
62611,JHN,16,14,8,λήψεται,unmatched
50729,JHN,1,25,5,εἶπον,unmatched
50740,JHN,1,25,16,οὔτε,unmatched
50741,JHN,1,25,17,Ἠλίας,unmatched
50742,JHN,1,25,18,οὔτε,unmatched
62814,JHN,16,23,14,ὅτι,unmatched
62815,JHN,16,23,15,ὅσα,unmatched
62819,JHN,16,23,19,πατέρα,unmatched
62824,JHN,16,23,24,δώσει,unmatched
62825,JHN,16,23,25,ὑμῖν,unmatched
62401,JHN,15,27,6,ἀπ᾽,unmatched
62403,JHN,15,27,8,μετ᾽,unmatched
53337,JHN,5,4,10,ἐτάρασσεν,unmatched
53353,JHN,5,4,26,κατειχετο,unmatched
57402,JHN,9,2,8,Ῥαββί,unmatched
55933,JHN,7,32,13,Φαρισαῖοι,unmatched
55936,JHN,7,32,16,ἀρχιερεῖς,unmatched
64122,JHN,18,32,13,ἀποθνῄσκειν,unmatched
56100,JHN,7,41,7,ἄλλοι,unmatched
56345,JHN,8,6,7,ἔχωσιν,unmatched
56220,JHN,7,50,7,νυκτὸς,unmatched
64589,JHN,19,15,1,οἱ,unmatched
64590,JHN,19,15,2,δὲ,unmatched
64599,JHN,19,15,11,Πιλᾶτος,unmatched
64601,JHN,19,15,13,βασιλέα,unmatched
64762,JHN,19,24,1,εἶπον,unmatched
64779,JHN,19,24,18,ἡ,unmatched
64780,JHN,19,24,19,λέγουσα,unmatched
59095,JHN,11,20,7,ὁ,unmatched
59100,JHN,11,20,12,Μαρία,unmatched
56863,JHN,8,33,2,αὐτῷ,unmatched
64971,JHN,19,33,9,ἤδη,unmatched
59236,JHN,11,29,7,ἔρχεται,unmatched
57022,JHN,8,42,2,οὖν,unmatched
57028,JHN,8,42,8,θεὸς,unmatched
57029,JHN,8,42,9,πατὴρ,unmatched
57039,JHN,8,42,19,θεοῦ,unmatched
57045,JHN,8,42,25,ἀπ᾽,unmatched
57048,JHN,8,42,28,ἀλλ᾽,unmatched
65133,JHN,19,42,5,παρασκευὴν,unmatched
59393,JHN,11,38,17,ἐπ᾽,unmatched
59794,JHN,12,3,3,Μαρία,unmatched
65419,JHN,20,16,3,ὃ,unmatched
65421,JHN,20,16,5,Μαρία,unmatched
65426,JHN,20,16,10,Ῥαββουνι,unmatched
65427,JHN,20,16,11,ὁ,unmatched
59542,JHN,11,47,1,συνήγαγον,unmatched
59560,JHN,11,47,19,ποιεῖ,unmatched
59957,JHN,12,12,13,ὁ,unmatched
65599,JHN,20,25,9,κύριον,unmatched
65622,JHN,20,25,32,τύπον,unmatched
65629,JHN,20,25,39,μου,unmatched
52629,JHN,4,17,14,εἶπας,unmatched
60271,JHN,12,30,2,ὁ,unmatched
60276,JHN,12,30,7,δι᾽,unmatched
60278,JHN,12,30,9,αὕτη,unmatched
60283,JHN,12,30,14,δι᾽,unmatched
50397,JHN,1,2,1,οὗτος,unmatched
50403,JHN,1,2,7,θεόν,unmatched
52902,JHN,4,35,6,τετράμηνόν,unmatched
52908,JHN,4,35,12,ἰδού,unmatched
50665,JHN,1,20,11,Ἐγὼ,unmatched
62312,JHN,15,22,9,εἴχον,unmatched
55677,JHN,7,18,2,ἀφ᾽,unmatched
55692,JHN,7,18,17,αὐτόν,unmatched
64022,JHN,18,27,4,ὁ,unmatched
56000,JHN,7,36,3,οὗτος,unmatched
56277,JHN,8,1,6,Ὄρος,unmatched
56279,JHN,8,1,8,Ἐλαιῶν,unmatched
64179,JHN,18,36,2,ὁ,unmatched
64181,JHN,18,36,4,Ἡ,unmatched
64203,JHN,18,36,26,ἄν,unmatched
64326,JHN,19,1,5,Πιλᾶτος,unmatched
56166,JHN,7,45,14,Δια,unmatched
56423,JHN,8,10,9,τὴς,unmatched
56427,JHN,8,10,13,Ἡ,unmatched
56428,JHN,8,10,14,γυνή,unmatched
64481,JHN,19,10,5,Πιλᾶτος,unmatched
64490,JHN,19,10,14,σταυρῶσαί,unmatched
64495,JHN,19,10,19,ἀπολῦσαί,unmatched
56596,JHN,8,19,7,πατήρ,unmatched
56599,JHN,8,19,10,ὁ,unmatched
56606,JHN,8,19,17,πατέρα,unmatched
56613,JHN,8,19,24,πατέρα,unmatched
56616,JHN,8,19,27,ἂν,unmatched
64661,JHN,19,19,6,Πιλᾶτος,unmatched
64670,JHN,19,19,15,Ἰησοῦς,unmatched
64671,JHN,19,19,16,ὁ,unmatched
64672,JHN,19,19,17,Ναζωραῖος,unmatched
64673,JHN,19,19,18,ὁ,unmatched
64674,JHN,19,19,19,βασιλεὺς,unmatched
64675,JHN,19,19,20,τῶν,unmatched
64676,JHN,19,19,21,Ἰουδαίων,unmatched
59019,JHN,11,15,3,δι᾽,unmatched
59027,JHN,11,15,11,ἀλλ᾽,unmatched
56777,JHN,8,28,3,αὐτοῖς,unmatched
56783,JHN,8,28,9,υἱὸν,unmatched
56792,JHN,8,28,18,ἀπ᾽,unmatched
56801,JHN,8,28,27,πατὴρ,unmatched
56802,JHN,8,28,28,μου,unmatched
64870,JHN,19,28,8,ἤδη,unmatched
64875,JHN,19,28,13,γραφή,unmatched
65189,JHN,20,2,22,κύριον,unmatched
65315,JHN,20,11,5,τὸ,unmatched
65316,JHN,20,11,6,μνημεῖον,unmatched
65318,JHN,20,11,8,ἔξω,unmatched
59883,JHN,12,7,13,τετηρήκεν,unmatched
60008,JHN,12,16,1,ταῦτα,unmatched
60009,JHN,12,16,2,δὲ,unmatched
60014,JHN,12,16,7,αὐτοῦ,unmatched
60017,JHN,12,16,10,ἀλλ᾽,unmatched
60020,JHN,12,16,13,ὁ,unmatched
60027,JHN,12,16,20,ἐπ᾽,unmatched
52684,JHN,4,21,6,πίστευσον,unmatched
52685,JHN,4,21,7,μοι,unmatched
52700,JHN,4,21,22,πατρί,unmatched
50445,JHN,1,6,5,θεοῦ,unmatched
50448,JHN,1,6,8,Ἰωάννης,unmatched
62454,JHN,16,4,16,Ταῦτα,unmatched
62462,JHN,16,4,24,μεθ᾽,unmatched
52281,JHN,3,34,5,θεὸς,unmatched
52285,JHN,3,34,9,θεοῦ,unmatched
52292,JHN,3,34,16,ὁ,unmatched
52293,JHN,3,34,17,Θεὸς,unmatched
52295,JHN,3,34,19,πνεῦμα,unmatched
62048,JHN,15,8,5,πατήρ,unmatched
63740,JHN,18,13,2,ἀπήγαγον,unmatched
63741,JHN,18,13,3,αὐτὸν,unmatched
62372,JHN,15,26,2,δὲ,unmatched
62375,JHN,15,26,5,παράκλητος,unmatched
62382,JHN,15,26,12,πατρός,unmatched
62384,JHN,15,26,14,πνεῦμα,unmatched
62390,JHN,15,26,20,πατρὸς,unmatched
55744,JHN,7,22,3,Μωσῆς,unmatched
55749,JHN,7,22,8,οὐχ,unmatched
55753,JHN,7,22,12,Μωσέως,unmatched
55755,JHN,7,22,14,ἀλλ᾽,unmatched
63936,JHN,18,22,8,παρεστηκὼς,unmatched
55898,JHN,7,31,1,πολλοὶ,unmatched
55899,JHN,7,31,2,δὲ,unmatched
55908,JHN,7,31,11,ὅτι,unmatched
55913,JHN,7,31,16,μήτι,unmatched
55916,JHN,7,31,19,τούτων,unmatched
64089,JHN,18,31,5,Πιλᾶτος,unmatched
64101,JHN,18,31,17,οὖν,unmatched
64105,JHN,18,31,21,Ἡμῖν,unmatched
56080,JHN,7,40,1,πολλοὶ,unmatched
56081,JHN,7,40,2,οὖν,unmatched
56086,JHN,7,40,7,τὸν,unmatched
56087,JHN,7,40,8,λόγον,unmatched
64310,JHN,18,40,4,πάντες,unmatched
64396,JHN,19,5,17,Ἴδε,unmatched
56203,JHN,7,49,1,ἀλλ᾽,unmatched
56212,JHN,7,49,10,ἐπικατάρατοι,unmatched
56527,JHN,8,14,29,καὶ,unmatched
64574,JHN,19,14,3,παρασκευὴ,unmatched
64578,JHN,19,14,7,δὲ,unmatched
64579,JHN,19,14,8,ὡσεὶ,unmatched
64587,JHN,19,14,16,βασιλεὺς,unmatched
56681,JHN,8,23,2,εἴπεν,unmatched
56697,JHN,8,23,18,τούτου,unmatched
64743,JHN,19,23,14,τέσσαρα,unmatched
64755,JHN,19,23,26,ἄρραφος,unmatched
64760,JHN,19,23,31,δι᾽,unmatched
55081,JHN,6,53,16,υἱοῦ,unmatched
59070,JHN,11,19,1,καὶ,unmatched
59077,JHN,11,19,8,τὰς,unmatched
59078,JHN,11,19,9,περὶ,unmatched
59081,JHN,11,19,12,Μαρίαν,unmatched
59088,JHN,11,19,19,αὐτῶν,unmatched
55237,JHN,6,62,5,υἱὸν,unmatched
59212,JHN,11,28,1,Καὶ,unmatched
59213,JHN,11,28,2,ταῦτά,unmatched
59218,JHN,11,28,7,Μαρίαν,unmatched
59225,JHN,11,28,14,διδάσκαλος,unmatched
55388,JHN,6,71,6,Ἰσκαριώτην,unmatched
55391,JHN,6,71,9,ἤμελλεν,unmatched
55393,JHN,6,71,11,παραδιδόναι,unmatched
55395,JHN,6,71,13,ὢν,unmatched
59790,JHN,12,2,16,συνανακειμένων,unmatched
59935,JHN,12,11,3,δι᾽,unmatched
52415,JHN,4,7,1,Ἔρχεται,unmatched
52419,JHN,4,7,5,Σαμαρείας,unmatched
52428,JHN,4,7,14,πιεῖν,unmatched
58777,JHN,10,41,9,Ἰωάννης,unmatched
58786,JHN,10,41,18,Ἰωάννης,unmatched
52604,JHN,4,16,1,Λέγει,unmatched
52606,JHN,4,16,3,ὁ,unmatched
52607,JHN,4,16,4,Ἰησοῦς,unmatched
50384,JHN,1,1,5,λόγος,unmatched
50387,JHN,1,1,8,λόγος,unmatched
50391,JHN,1,1,12,θεόν,unmatched
50393,JHN,1,1,14,θεὸς,unmatched
50396,JHN,1,1,17,λόγος,unmatched
61667,JHN,14,20,11,πατρί,unmatched
52189,JHN,3,29,1,ὁ,unmatched
62117,JHN,15,12,6,ἐμή,unmatched
63643,JHN,18,8,2,ὁ,unmatched
76325,ACT,15,21,1,Μωσῆς,unmatched
83547,ACT,26,21,4,οἵ,unmatched
70273,ACT,7,17,8,ἡς,unmatched
70274,ACT,7,17,9,ὡμοσεν,unmatched
70276,ACT,7,17,11,θεὸς,unmatched
78363,ACT,18,17,4,οἱ,unmatched
78364,ACT,18,17,5,Ἕλληνες,unmatched
76502,ACT,15,30,5,ἦλθον,unmatched
83713,ACT,26,30,1,καὶ,unmatched
83714,ACT,26,30,2,ταῦτα,unmatched
83715,ACT,26,30,3,εἰπόντος,unmatched
83716,ACT,26,30,4,αὐτοῦ,unmatched
83726,ACT,26,30,14,Καὶ,unmatched
83728,ACT,26,30,16,συγκαθήμενοι,unmatched
70421,ACT,7,26,9,συνήλασεν,unmatched
70429,ACT,7,26,17,ὑμεῖς,unmatched
70430,ACT,7,26,18,ἱνατί,unmatched
78541,ACT,18,26,12,καὶ,unmatched
78542,ACT,18,26,13,Πρίσκιλλα,unmatched
78551,ACT,18,26,22,θεοῦ,unmatched
78552,ACT,18,26,23,ὁδὸν,unmatched
76625,ACT,15,39,2,οὖν,unmatched
76626,ACT,15,39,3,παροξυσμὸς,unmatched
76630,ACT,15,39,7,ἀπ᾽,unmatched
76634,ACT,15,39,11,Βαρναβᾶν,unmatched
76637,ACT,15,39,14,Μᾶρκον,unmatched
70595,ACT,7,35,15,θεὸς,unmatched
70599,ACT,7,35,19,ἀπέστειλεν,unmatched
70600,ACT,7,35,20,ἐν,unmatched
71214,ACT,8,9,12,ἐξιστῶν,unmatched
71218,ACT,8,9,16,Σαμαρείας,unmatched
78732,ACT,19,9,9,ὁδὸν,unmatched
78737,ACT,19,9,14,ἀπ᾽,unmatched
78742,ACT,19,9,19,καθ᾽,unmatched
78749,ACT,19,9,26,τινός,unmatched
73560,ACT,11,5,26,ἄχρις,unmatched
71351,ACT,8,18,1,θεασάμενος,unmatched
71365,ACT,8,18,15,πνεῦμα,unmatched
71366,ACT,8,18,16,τὸ,unmatched
71367,ACT,8,18,17,Ἅγιον,unmatched
73887,ACT,11,23,8,θεοῦ,unmatched
73898,ACT,11,23,19,κυρίῳ,unmatched
83107,ACT,25,25,3,καταλαβόμενος,unmatched
83111,ACT,25,25,7,αὐτὸν,unmatched
83113,ACT,25,25,9,καὶ,unmatched
83122,ACT,25,25,18,αὐτὸν,unmatched
73255,ACT,10,36,16,κύριος,unmatched
67407,ACT,2,32,6,θεός,unmatched
73423,ACT,10,45,8,συνῆλθον,unmatched
73434,ACT,10,45,19,ἁγίου,unmatched
73435,ACT,10,45,20,πνεύματος,unmatched
81048,ACT,22,10,5,κύριε,unmatched
81051,ACT,22,10,8,κύριος,unmatched
67570,ACT,2,41,4,ἀσμένως,unmatched
67789,ACT,3,6,23,ἐγεῖραι,unmatched
67790,ACT,3,6,24,καὶ,unmatched
67956,ACT,3,15,3,ἀρχηγὸν,unmatched
67962,ACT,3,15,9,θεὸς,unmatched
75728,ACT,14,15,21,τὸν,unmatched
75730,ACT,14,15,23,τὸν,unmatched
81374,ACT,22,28,2,τε,unmatched
68134,ACT,3,24,14,προκατήγγειλαν,unmatched
76080,ACT,15,7,1,πολλῆς,unmatched
76082,ACT,15,7,3,συζητήσεως,unmatched
76094,ACT,15,7,15,ἀφ᾽,unmatched
76098,ACT,15,7,19,θεὸς,unmatched
76099,ACT,15,7,20,ἐν,unmatched
76100,ACT,15,7,21,ἡμῖν,unmatched
76101,ACT,15,7,22,ἐξελέξατο,unmatched
83282,ACT,26,7,15,ἡς,unmatched
83286,ACT,26,7,19,Ἀγρίππα,unmatched
83287,ACT,26,7,20,ὑπὸ,unmatched
83288,ACT,26,7,21,τῶν,unmatched
83289,ACT,26,7,22,Ἰουδαίων,unmatched
69987,ACT,7,3,11,ἐκ,unmatched
78112,ACT,18,3,7,παρ᾽,unmatched
78115,ACT,18,3,10,εἰργάζετο,unmatched
78119,ACT,18,3,14,τήν,unmatched
78120,ACT,18,3,15,τέχνην,unmatched
76245,ACT,15,16,8,Δαβὶδ,unmatched
76250,ACT,15,16,13,κατεσκαμμένα,unmatched
70191,ACT,7,12,5,σῖτά,unmatched
70192,ACT,7,12,6,ἕν,unmatched
70193,ACT,7,12,7,Αἰγύπτῳ,unmatched
78276,ACT,18,12,3,ἀνθυπατεύοντος,unmatched
76439,ACT,15,25,14,Βαρναβᾷ,unmatched
83627,ACT,26,25,8,ἀλλ᾽,unmatched
70335,ACT,7,21,1,ἐκτεθέντα,unmatched
70337,ACT,7,21,3,αὐτὸν,unmatched
70338,ACT,7,21,4,ἀνείλετο,unmatched
70345,ACT,7,21,11,αὐτόν,unmatched
78433,ACT,18,21,1,ἀλλ᾽,unmatched
78434,ACT,18,21,2,ἀπετάξατο,unmatched
78435,ACT,18,21,3,αὐτοῖς,unmatched
78437,ACT,18,21,5,Δεῖ,unmatched
78438,ACT,18,21,6,με,unmatched
78439,ACT,18,21,7,πάντως,unmatched
78440,ACT,18,21,8,τὴν,unmatched
78441,ACT,18,21,9,ἑορτὴν,unmatched
78442,ACT,18,21,10,τὴν,unmatched
78443,ACT,18,21,11,ἐρχομενην,unmatched
78444,ACT,18,21,12,ποιῆσαι,unmatched
78445,ACT,18,21,13,εἰς,unmatched
78446,ACT,18,21,14,Ἰεροσόλυμα,unmatched
78448,ACT,18,21,16,δὲ,unmatched
78453,ACT,18,21,21,θεοῦ,unmatched
78455,ACT,18,21,23,καὶ,unmatched
70480,ACT,7,30,4,τεσσαράκοντα,unmatched
70490,ACT,7,30,14,Κυρίου,unmatched
78650,ACT,19,4,4,Ἰωάννης,unmatched
78651,ACT,19,4,5,μὲν,unmatched
78661,ACT,19,4,15,μετ᾽,unmatched
78665,ACT,19,4,19,τοῦτ᾽,unmatched
78669,ACT,19,4,23,Χριστὸν,unmatched
80688,ACT,21,32,6,ἑκατοντάρχους,unmatched
80690,ACT,21,32,8,ἐπ᾽,unmatched
73610,ACT,11,9,3,μοι,unmatched
73611,ACT,11,9,4,φωνὴ,unmatched
73619,ACT,11,9,12,θεὸς,unmatched
82807,ACT,25,11,3,γὰρ,unmatched
72972,ACT,10,22,3,εἶπον,unmatched
72980,ACT,10,22,11,θεὸν,unmatched
82982,ACT,25,20,4,εἰς,unmatched
82985,ACT,25,20,7,τούτου,unmatched
82992,ACT,25,20,14,Ἰερουσαλήμ,unmatched
73163,ACT,10,31,15,θεοῦ,unmatched
67302,ACT,2,27,3,ἐγκαταλείψεις,unmatched
67307,ACT,2,27,8,ᾅδου,unmatched
67311,ACT,2,27,12,ὅσιόν,unmatched
73328,ACT,10,40,3,θεὸς,unmatched
80951,ACT,22,5,11,παρ᾽,unmatched
80969,ACT,22,5,29,Ἰερουσαλὴμ,unmatched
67475,ACT,2,36,9,κύριον,unmatched
67478,ACT,2,36,12,αὐτὸν,unmatched
67480,ACT,2,36,14,θεός,unmatched
67481,ACT,2,36,15,ἐποίησεν,unmatched
67684,ACT,3,1,1,ἐπὶ,unmatched
67685,ACT,3,1,2,τὸ,unmatched
67686,ACT,3,1,3,αὐτό,unmatched
67688,ACT,3,1,5,Πέτρος,unmatched
67690,ACT,3,1,7,Ἰωάννης,unmatched
67695,ACT,3,1,12,Ἐπὶ,unmatched
67701,ACT,3,1,18,ἐννάτην,unmatched
81121,ACT,22,14,5,θεὸς,unmatched
81134,ACT,22,14,18,δίκαιον,unmatched
75619,ACT,14,10,3,τῇ,unmatched
75628,ACT,14,10,12,ἥλλετο,unmatched
67839,ACT,3,10,2,τε,unmatched
67842,ACT,3,10,5,οὑτὸς,unmatched
81285,ACT,22,23,2,δὲ,unmatched
68033,ACT,3,19,5,εἰς,unmatched
68039,ACT,3,19,11,ὅπως,unmatched
68040,ACT,3,19,12,ἄν,unmatched
68041,ACT,3,19,13,ἔλθωσιν,unmatched
68042,ACT,3,19,14,καιροί,unmatched
68043,ACT,3,19,15,ἀναψύξεως,unmatched
68044,ACT,3,19,16,ἀπό,unmatched
68045,ACT,3,19,17,προσώπου,unmatched
68046,ACT,3,19,18,τοῦ,unmatched
68047,ACT,3,19,19,κυρίου,unmatched
75791,ACT,14,19,1,Ἐπῆλθον,unmatched
75810,ACT,14,19,20,νομίσαντες,unmatched
75812,ACT,14,19,22,τεθνάναι,unmatched
75454,ACT,13,51,8,αὐτῶν,unmatched
75455,ACT,13,51,9,ἐπ᾽,unmatched
75940,ACT,14,28,3,ἐκεῖ,unmatched
75967,ACT,15,2,2,οὖν,unmatched
75970,ACT,15,2,5,συζητήσεως,unmatched
75977,ACT,15,2,12,Βαρναβᾷ,unmatched
75984,ACT,15,2,19,Βαρναβᾶν,unmatched
75996,ACT,15,2,31,Ἰερουσαλὴμ,unmatched
83192,ACT,26,2,12,μέλλων,unmatched
83193,ACT,26,2,13,ἀπολογεῖσθαι,unmatched
76170,ACT,15,11,5,κυρίου,unmatched
76172,ACT,15,11,7,Χριστοῦ,unmatched
76175,ACT,15,11,10,καθ᾽,unmatched
70078,ACT,7,7,6,δουλεύσωσιν,unmatched
70082,ACT,7,7,10,ὁ,unmatched
70083,ACT,7,7,11,θεὸς,unmatched
78195,ACT,18,7,12,θεόν,unmatched
83522,ACT,26,20,8,εἰς,unmatched
83532,ACT,26,20,18,ἀπαγγέλλων,unmatched
83538,ACT,26,20,24,θεόν,unmatched
70255,ACT,7,16,10,ὅ,unmatched
70263,ACT,7,16,18,Ἑμμὸρ,unmatched
70264,ACT,7,16,19,τοῦ,unmatched
80584,ACT,21,27,23,ἐπέβαλον,unmatched
80587,ACT,21,27,26,ἐπ᾽,unmatched
80588,ACT,21,27,27,αὐτὸν,unmatched
73529,ACT,11,4,3,ὁ,unmatched
80770,ACT,21,36,7,κρᾶζον,unmatched
72747,ACT,10,8,4,ἅπαντα,unmatched
82711,ACT,25,6,11,Καισάρειαν,unmatched
72889,ACT,10,17,15,καὶ,unmatched
72890,ACT,10,17,16,ἰδού,unmatched
72895,ACT,10,17,21,ἀπὸ,unmatched
67028,ACT,2,13,3,χλευάζοντες,unmatched
82899,ACT,25,15,16,κατ᾽,unmatched
82901,ACT,25,15,18,δίκην,unmatched
73066,ACT,10,26,5,ἤγειρεν,unmatched
73069,ACT,10,26,8,κἀγὼ,unmatched
67195,ACT,2,22,2,Ἰσραηλῖται,unmatched
67206,ACT,2,22,13,θεοῦ,unmatched
67207,ACT,2,22,14,ἀποδεδειγμένον,unmatched
67210,ACT,2,22,17,δυνάμεσιν,unmatched
67212,ACT,2,22,19,τέρασιν,unmatched
67217,ACT,2,22,24,δι᾽,unmatched
67220,ACT,2,22,27,θεὸς,unmatched
67225,ACT,2,22,32,καὶ,unmatched
83080,ACT,25,24,10,συμπαρόντες,unmatched
83087,ACT,25,24,17,πᾶν,unmatched
83099,ACT,25,24,29,ἐπιβοῶντες,unmatched
83103,ACT,25,24,33,αὐτὸν,unmatched
73227,ACT,10,35,1,ἀλλ᾽,unmatched
67389,ACT,2,31,9,οὐ,unmatched
67390,ACT,2,31,10,κατελείφθη,unmatched
67391,ACT,2,31,11,ἡ,unmatched
67392,ACT,2,31,12,ψυχὴ,unmatched
67393,ACT,2,31,13,αὐτοῦ,unmatched
67395,ACT,2,31,15,ᾅδου,unmatched
67396,ACT,2,31,16,οὔδε,unmatched
73407,ACT,10,44,10,πνεῦμα,unmatched
73409,ACT,10,44,12,ἅγιον,unmatched
81033,ACT,22,9,10,καὶ,unmatched
81034,ACT,22,9,11,ἔμφοβοι,unmatched
81035,ACT,22,9,12,ἐγένοντο,unmatched
67556,ACT,2,40,5,διεμαρτύρετο,unmatched
67764,ACT,3,5,7,παρ᾽,unmatched
81196,ACT,22,18,12,Ἰερουσαλήμ,unmatched
81201,ACT,22,18,17,τὴν,unmatched
67944,ACT,3,14,4,ἅγιον,unmatched
67946,ACT,3,14,6,δίκαιον,unmatched
75696,ACT,14,14,5,Βαρναβᾶς,unmatched
75702,ACT,14,14,11,αὐτῶν,unmatched
75703,ACT,14,14,12,εἰσεπήδησαν,unmatched
81365,ACT,22,27,9,εἶ,unmatched
81368,ACT,22,27,12,εἰ,unmatched
75334,ACT,13,46,2,δὲ,unmatched
75339,ACT,13,46,7,Βαρναβᾶς,unmatched
75340,ACT,13,46,8,εἶπον,unmatched
75349,ACT,13,46,17,θεοῦ,unmatched
75351,ACT,13,46,19,δὲ,unmatched
75362,ACT,13,46,30,ἰδού,unmatched
68111,ACT,3,23,6,ἂν,unmatched
68117,ACT,3,23,12,ἐξολοθρευθήσεται,unmatched
75874,ACT,14,23,5,κατ᾽,unmatched
75875,ACT,14,23,6,ἐκκλησίαν,unmatched
75882,ACT,14,23,13,κυρίῳ,unmatched
76069,ACT,15,6,2,δὲ,unmatched
77884,ACT,17,25,4,ἀνθρώπων,unmatched
77890,ACT,17,25,10,πάσιν,unmatched
77894,ACT,17,25,14,κατὰ,unmatched
83255,ACT,26,6,3,ἐπ᾽,unmatched
83258,ACT,26,6,6,πρὸς,unmatched
83265,ACT,26,6,13,θεοῦ,unmatched
69959,ACT,7,2,10,θεὸς,unmatched
78101,ACT,18,2,27,ἐκ,unmatched
85001,ACT,28,25,15,πνεῦμα,unmatched
